t,x,u,y,v
1.704015086863161e+01,9.720760974339572e-01,8.668417766434913e-01,2.365312817207282e-02,-4.580007710046702e-01
1.704030241042205e+01,9.722075460013616e-01,8.679753526315970e-01,2.358355526811808e-02,-4.602037026722496e-01
1.704045293947859e+01,9.723382866522917e-01,8.691076037908027e-01,2.351411520218298e-02,-4.624133325159978e-01
1.704060219218209e+01,9.724680874757270e-01,8.702364369440705e-01,2.344493393241502e-02,-4.646256511228889e-01
1.704075044744935e+01,9.725971881082234e-01,8.713638512828059e-01,2.337588650953130e-02,-4.668446520123820e-01
1.704089771194611e+01,9.727255918992535e-01,8.724898038715392e-01,2.330697324895226e-02,-4.690703519946661e-01
1.704104372777041e+01,9.728530710889806e-01,8.736122126965787e-01,2.323831913001451e-02,-4.712987109576194e-01
1.704118903294732e+01,9.729800929760282e-01,8.747351196427792e-01,2.316967457119121e-02,-4.735378557534093e-01
1.704133336706878e+01,9.731064279520170e-01,8.758564344860694e-01,2.310116508373402e-02,-4.757837480686935e-01
1.704147647736477e+01,9.732318519296101e-01,8.769740831655345e-01,2.303291489447547e-02,-4.780323099581316e-01
1.704161863127343e+01,9.733565964740346e-01,8.780900439728636e-01,2.296480069307225e-02,-4.802875976190781e-01
1.704175983518617e+01,9.734806648234297e-01,8.792042725527758e-01,2.289682275934280e-02,-4.825496251963906e-01
1.704190009545169e+01,9.736040601983723e-01,8.803167242860543e-01,2.282898136768821e-02,-4.848184064565888e-01
1.704203941837626e+01,9.737267858020032e-01,8.814273542907580e-01,2.276127678718884e-02,-4.870939547828509e-01
1.704217755996585e+01,9.738486239585530e-01,8.825341074067378e-01,2.269383175158111e-02,-4.893721359766481e-01
1.704231502923133e+01,9.739700212907587e-01,8.836409666167132e-01,2.262640103549267e-02,-4.916612547273779e-01
1.704245157980774e+01,9.740907583497826e-01,8.847458679873036e-01,2.255910790559227e-02,-4.939571784487966e-01
1.704258697255623e+01,9.742106209910456e-01,8.858467663490511e-01,2.249207433191697e-02,-4.962557346806004e-01
1.704272146049275e+01,9.743298305259818e-01,8.869456088917061e-01,2.242517915177208e-02,-4.985610661184791e-01
1.704285504966404e+01,9.744483900529711e-01,8.880423494266668e-01,2.235842260339658e-02,-5.008731832432234e-01
1.704298774607642e+01,9.745663026538602e-01,8.891369415183048e-01,2.229180492035482e-02,-5.031920961153284e-01
1.704311955569609e+01,9.746835713940820e-01,8.902293384857841e-01,2.222532633162188e-02,-5.055178143698528e-01
1.704325048444937e+01,9.748001993227751e-01,8.913194934049530e-01,2.215898706166757e-02,-5.078503472112582e-01
1.704338053822297e+01,9.749161894729022e-01,8.924073591103096e-01,2.209278733053928e-02,-5.101897034082314e-01
1.704350972286426e+01,9.750315448613679e-01,8.934928881970430e-01,2.202672735394341e-02,-5.125358912884878e-01
1.704363804418154e+01,9.751462684891359e-01,8.945760330231494e-01,2.196080734332572e-02,-5.148889187335588e-01
1.704376504942966e+01,9.752599526705160e-01,8.956528495702918e-01,2.189526467013437e-02,-5.172402634551101e-01
1.704389166974151e+01,9.753734287302740e-01,8.967311363558368e-01,2.182962194380979e-02,-5.196070668187224e-01
1.704401744386643e+01,9.754862819066767e-01,8.978068948181177e-01,2.176411978562630e-02,-5.219807318898715e-01
1.704414192804631e+01,9.755981111706138e-01,8.988762076851374e-01,2.169899404366840e-02,-5.243526604100940e-01
1.704426603493094e+01,9.757097342846440e-01,8.999468180992788e-01,2.163377035375484e-02,-5.267401423534576e-01
1.704438931242555e+01,9.758207432540564e-01,9.010147540474271e-01,2.156868779887912e-02,-5.291345039933416e-01
1.704451176607283e+01,9.759311409716687e-01,9.020799662813792e-01,2.150374656287285e-02,-5.315357499665186e-01
1.704463340137846e+01,9.760409303152671e-01,9.031424053352208e-01,2.143894682590487e-02,-5.339438844214744e-01
1.704475378918696e+01,9.761497211603446e-01,9.041982022342508e-01,2.137452187728937e-02,-5.363501821596219e-01
1.704487337245953e+01,9.762579110547666e-01,9.052511217260342e-01,2.131023931386661e-02,-5.387632668175061e-01
1.704499215657279e+01,9.763655028272765e-01,9.063011142936154e-01,2.124609930353292e-02,-5.411831401290257e-01
1.704511058066695e+01,9.764728929001488e-01,9.073519870625039e-01,2.118186619116094e-02,-5.436187677755515e-01
1.704522821334843e+01,9.765796887391213e-01,9.083998367032615e-01,2.111777542538701e-02,-5.460612969095279e-01
1.704534463958387e+01,9.766855108752296e-01,9.094408472308942e-01,2.105405771526312e-02,-5.485018755957053e-01
1.704546071294665e+01,9.767911331526885e-01,9.104825534233215e-01,2.099024892209473e-02,-5.509582890718108e-01
1.704557559585583e+01,9.768957914411550e-01,9.115173414380672e-01,2.092681246846130e-02,-5.534127038989011e-01
1.704569013056997e+01,9.770002510763311e-01,9.125527003166198e-01,2.086328625900400e-02,-5.558830050858792e-01
1.704580389986363e+01,9.771041302277379e-01,9.135847810042794e-01,2.079990315012509e-02,-5.583602105998101e-01
1.704591690885204e+01,9.772074316153455e-01,9.146135318357692e-01,2.073666328613803e-02,-5.608443188961565e-01
1.704602916261620e+01,9.773101579453801e-01,9.156389009675048e-01,2.067356680845447e-02,-5.633353278784391e-01
1.704614066620318e+01,9.774123119104275e-01,9.166608363814810e-01,2.061061385564087e-02,-5.658332348929632e-01
1.704625142462632e+01,9.775138961895361e-01,9.176792858892506e-01,2.054780456347411e-02,-5.683380367235583e-01
1.704636144286545e+01,9.776149134483187e-01,9.186941971359966e-01,2.048513906499599e-02,-5.708497295863332e-01
1.704647033275261e+01,9.777150047901834e-01,9.197018740067195e-01,2.042284288818207e-02,-5.733592065410384e-01
1.704657889260878e+01,9.778149021650675e-01,9.207096065808429e-01,2.036046222434661e-02,-5.758847493738907e-01
1.704668672697368e+01,9.779142404085182e-01,9.217136430347709e-01,2.029822573154032e-02,-5.784171697457096e-01
1.704679384069566e+01,9.780130221335106e-01,9.227139303833307e-01,2.023613353241938e-02,-5.809564615616395e-01
1.704690023859070e+01,9.781112499400867e-01,9.237104154966024e-01,2.017418574716273e-02,-5.835026181331630e-01
1.704700592544256e+01,9.782089264154532e-01,9.247030451045571e-01,2.011238249352077e-02,-5.860556321729828e-01
1.704711090600306e+01,9.783060541340803e-01,9.256917658017919e-01,2.005072388686310e-02,-5.886154957899326e-01
1.704721518499224e+01,9.784026356577989e-01,9.266765240523602e-01,1.998921004022522e-02,-5.911822004839165e-01
1.704731876709862e+01,9.784986735358980e-01,9.276572661947000e-01,1.992784106435443e-02,-5.937557371408818e-01
1.704742203526121e+01,9.785945215912445e-01,9.286375337594293e-01,1.986639148284342e-02,-5.963456275097631e-01
1.704752461329621e+01,9.786898294493989e-01,9.296136710289169e-01,1.980508654000658e-02,-5.989424445967840e-01
1.704762613928630e+01,9.787842585399101e-01,9.305821228059690e-01,1.974414682436511e-02,-6.015367682655466e-01
1.704772698679153e+01,9.788781540264176e-01,9.315463420356488e-01,1.968335238754262e-02,-6.041378847252004e-01
1.704782752864118e+01,9.789718618350676e-01,9.325098076389939e-01,1.962247986629083e-02,-6.067554147271953e-01
1.704792739858283e+01,9.790650394114825e-01,9.334689235862471e-01,1.956175239212841e-02,-6.093798275947939e-01
1.704802660110677e+01,9.791576892233168e-01,9.344236346808317e-01,1.950117006283345e-02,-6.120111105940854e-01
1.704812514067326e+01,9.792498137263818e-01,9.353738856318186e-01,1.944073297424522e-02,-6.146492503338971e-01
1.704822302171275e+01,9.793414153647376e-01,9.363196210597128e-01,1.938044122030261e-02,-6.172942327609212e-01
1.704832060608763e+01,9.794328316060822e-01,9.372642488981809e-01,1.932007328446810e-02,-6.199558382236541e-01
1.704841718963281e+01,9.795234011272854e-01,9.382008548182847e-01,1.926006754749797e-02,-6.226147289983446e-01
1.704851348044591e+01,9.796137862709341e-01,9.391362072094487e-01,1.919998685359474e-02,-6.252902653099074e-01
1.704860878369613e+01,9.797033331774112e-01,9.400634589111475e-01,1.914026749464812e-02,-6.279630069473122e-01
1.704870345004724e+01,9.797923692069468e-01,9.409859160175515e-01,1.908069389351164e-02,-6.306425165655319e-01
1.704879782947703e+01,9.798812223719569e-01,9.419068986776346e-01,1.902104717647676e-02,-6.333386980727302e-01
1.704889157818148e+01,9.799695678539292e-01,9.428229612470211e-01,1.896154598632447e-02,-6.360417275300716e-01
1.704898470037563e+01,9.800574080093655e-01,9.437340469727981e-01,1.890219040501725e-02,-6.387515861882067e-01
1.704907720024638e+01,9.801447451837724e-01,9.446400990583605e-01,1.884298051294571e-02,-6.414682545880896e-01
1.704916908195263e+01,9.802315817117493e-01,9.455410606702122e-01,1.878391638895921e-02,-6.441917125564663e-01
1.704926034962550e+01,9.803179199170750e-01,9.464368749448691e-01,1.872499811039581e-02,-6.469219392014344e-01
1.704935100736848e+01,9.804037621127946e-01,9.473274849958668e-01,1.866622575311135e-02,-6.496589129080766e-01
1.704944139033971e+01,9.804894245380987e-01,9.482160901356143e-01,1.860738339103230e-02,-6.524127451744385e-01
1.704953116929341e+01,9.805745940318767e-01,9.490993595730405e-01,1.854868672259867e-02,-6.551733971340072e-01
1.704962034826614e+01,9.806592728783682e-01,9.499772355055224e-01,1.849013582130122e-02,-6.579408456748735e-01
1.704970893126749e+01,9.807434633513734e-01,9.508496601253729e-01,1.843173075927947e-02,-6.607150669383832e-01
1.704979692228027e+01,9.808271677143379e-01,9.517165756273793e-01,1.837347160734752e-02,-6.634960363149345e-01
1.704988464660381e+01,9.809106943253431e-01,9.525810913275096e-01,1.831514432764736e-02,-6.662940245641209e-01
1.704997178467720e+01,9.809937378259420e-01,9.534399617929489e-01,1.825696273338921e-02,-6.690988285326167e-01
1.705005834041829e+01,9.810763004517375e-01,9.542931283454458e-01,1.819892689350700e-02,-6.719104220034861e-01
1.705014400843983e+01,9.811580890239407e-01,9.551374842607259e-01,1.814124555351715e-02,-6.747185936813146e-01
1.705022941681282e+01,9.812397017054418e-01,9.559791234472568e-01,1.808349847163253e-02,-6.775437791306160e-01
1.705031425441286e+01,9.813208401340265e-01,9.568148828039728e-01,1.802589733954896e-02,-6.803756722370905e-01
1.705039852505434e+01,9.814015065055910e-01,9.576447037808419e-01,1.796844222153715e-02,-6.832142436714537e-01
1.705048254028256e+01,9.814819979815446e-01,9.584715557708189e-01,1.791092203996596e-02,-6.860699715118351e-01
1.705056599404802e+01,9.815620202944347e-01,9.592923277749204e-01,1.785354765595766e-02,-6.889324365678836e-01
1.705064889010292e+01,9.816415756136997e-01,9.601069604628506e-01,1.779631913250694e-02,-6.918016077483798e-01
1.705073123217436e+01,9.817206660992367e-01,9.609153945747421e-01,1.773923653157222e-02,-6.946774531524015e-01
1.705081302396454e+01,9.817992939014817e-01,9.617175709300159e-01,1.768229991409352e-02,-6.975599400658223e-01
1.705089456785451e+01,9.818777486681496e-01,9.625163545703157e-01,1.762530011176881e-02,-7.004597049312539e-01
1.705097527542671e+01,9.819554628944031e-01,9.633058862872923e-01,1.756865102144424e-02,-7.033556619408018e-01
1.705105573838483e+01,9.820330049646411e-01,9.640918591846619e-01,1.751193991675032e-02,-7.062688795376387e-01
1.705113566361955e+01,9.821100913904627e-01,9.648713086759425e-01,1.745537470060093e-02,-7.091887229369060e-01
1.705121534661136e+01,9.821870061378739e-01,9.656470138929658e-01,1.739874757256009e-02,-7.121259635585748e-01
1.705129449709219e+01,9.822634680081703e-01,9.664160461348831e-01,1.734226612810937e-02,-7.150698780695279e-01
1.705137311862074e+01,9.823394790923049e-01,9.671783449349066e-01,1.728593042584027e-02,-7.180204290854243e-01
1.705145121473193e+01,9.824150414723140e-01,9.679338499591080e-01,1.722974052350471e-02,-7.209775783632933e-01
1.705152878893705e+01,9.824901572213934e-01,9.686825010163344e-01,1.717369647802747e-02,-7.239412867986554e-01
1.705160584472394e+01,9.825648284039742e-01,9.694242380682243e-01,1.711779834551801e-02,-7.269115144227847e-01
1.705168266696483e+01,9.826393300864049e-01,9.701616987735349e-01,1.706184078355817e-02,-7.298992133189897e-01
1.705175897581277e+01,9.827133898896648e-01,9.708920917242460e-01,1.700602894056289e-02,-7.328934706770517e-01
1.705183477469868e+01,9.827870098544722e-01,9.716153563281094e-01,1.695036287245960e-02,-7.358942444260284e-01
1.705191006703059e+01,9.828601920130444e-01,9.723314321766608e-01,1.689484263443281e-02,-7.389014916094355e-01
1.705198513116130e+01,9.829332059440528e-01,9.730428604021883e-01,1.683926427678572e-02,-7.419262975919850e-01
1.705205969364827e+01,9.830057847052206e-01,9.737469427847438e-01,1.678383156235108e-02,-7.449576107688952e-01
1.705213375784393e+01,9.830779303057402e-01,9.744436184297931e-01,1.672854454638478e-02,-7.479953859876680e-01
1.705220759756070e+01,9.831499085031969e-01,9.751353552285530e-01,1.667320013893800e-02,-7.510508189374783e-01
1.705228067997405e+01,9.832211986771575e-01,9.758170695145307e-01,1.661820021361157e-02,-7.541016809789814e-01
1.705235354088417e+01,9.832923222646760e-01,9.764936672279482e-01,1.656314405676952e-02,-7.571701565204764e-01
1.705242618096242e+01,9.833632792446729e-01,9.771650286938790e-01,1.650803123001815e-02,-7.602563847581438e-01
1.705249807604078e+01,9.834335563891639e-01,9.778262177312886e-01,1.645326192606739e-02,-7.633379111695661e-01
1.705256949065377e+01,9.835034108209962e-01,9.784795945453097e-01,1.639863834712433e-02,-7.664257387727671e-01
1.705264068881842e+01,9.835730998572452e-01,9.791274653871678e-01,1.634395984932940e-02,-7.695312419156011e-01
1.705271167119075e+01,9.836426234635878e-01,9.797697062394872e-01,1.628922600788014e-02,-7.726545570740336e-01
1.705278192556471e+01,9.837114787897282e-01,9.804015922361986e-01,1.623483426404348e-02,-7.757729571328399e-01
1.705285196700686e+01,9.837801694798830e-01,9.810276657364447e-01,1.618038833650160e-02,-7.789091129356093e-01
1.705292154037124e+01,9.838484443924859e-01,9.816455350465940e-01,1.612608785227666e-02,-7.820515553639781e-01
1.705299064878595e+01,9.839163054478414e-01,9.822551389804157e-01,1.607193286644269e-02,-7.852002293605197e-01
1.705305954774212e+01,9.839840026161983e-01,9.828586192867249e-01,1.601772446393467e-02,-7.883667284102527e-01
1.705312798625559e+01,9.840512883866144e-01,9.834536652925271e-01,1.596366140488321e-02,-7.915394698544880e-01
1.705319596740346e+01,9.841181646588623e-01,9.840402156329778e-01,1.590974374523823e-02,-7.947183960838915e-01
1.705326349424224e+01,9.841846333254101e-01,9.846182093017887e-01,1.585597154045682e-02,-7.979034485098153e-01
1.705333081641602e+01,9.842509392268844e-01,9.851896700483320e-01,1.580214728772038e-02,-8.011063506608675e-01
1.705339768868454e+01,9.843168399384303e-01,9.857524027320228e-01,1.574846834499856e-02,-8.043153827787043e-01
1.705346435827197e+01,9.843825782061726e-01,9.863083734066953e-01,1.569473755425446e-02,-8.075423551997839e-01
1.705353058231530e+01,9.844479136782297e-01,9.868554420883058e-01,1.564115193304658e-02,-8.107754586126963e-01
1.705359636379203e+01,9.845128482147344e-01,9.873935472671955e-01,1.558771153949014e-02,-8.140146300797342e-01
1.705366194589373e+01,9.845776210016430e-01,9.879245628349795e-01,1.553422009628680e-02,-8.172717880415188e-01
1.705372708971884e+01,9.846419952158678e-01,9.884464386188991e-01,1.548087374800647e-02,-8.205350098713119e-01
1.705379179819631e+01,9.847059726984159e-01,9.889591131461009e-01,1.542767255405024e-02,-8.238042298541322e-01
1.705385631055087e+01,9.847697891089121e-01,9.894643652491250e-01,1.537442112043246e-02,-8.270914740807938e-01
1.705392039177782e+01,9.848332111200160e-01,9.899602375855175e-01,1.532131471648980e-02,-8.303847068524913e-01
1.705398404475834e+01,9.848962405540752e-01,9.904466688010849e-01,1.526835340302740e-02,-8.336838596028863e-01
1.705404750481502e+01,9.849591095777998e-01,9.909253397436798e-01,1.521534267205159e-02,-8.370010655263700e-01
1.705411054077646e+01,9.850215883269746e-01,9.913943889606739e-01,1.516247691530080e-02,-8.403241761870228e-01
1.705417315547685e+01,9.850836786057537e-01,9.918537553036724e-01,1.510975619509264e-02,-8.436531200940904e-01
1.705423558040027e+01,9.851456091209400e-01,9.923050186839566e-01,1.505698689221491e-02,-8.470001369030791e-01
1.705429758814612e+01,9.852071534392349e-01,9.927464166366641e-01,1.500436251831689e-02,-8.503529658713750e-01
1.705435918150235e+01,9.852683133470631e-01,9.931778883117487e-01,1.495188313732728e-02,-8.537115325120831e-01
1.705442036323825e+01,9.853290906245874e-01,9.935993734248282e-01,1.489954881281449e-02,-8.570757612759881e-01
1.705448135954033e+01,9.853897091434248e-01,9.940123113859438e-01,1.484716735233943e-02,-8.604580169403977e-01
1.705454217097060e+01,9.854501687831144e-01,9.944165458259568e-01,1.479473842268514e-02,-8.638584131713022e-01
1.705460235871613e+01,9.855100323242841e-01,9.948090805821581e-01,1.474264274240924e-02,-8.672521850348012e-01
1.705466236404048e+01,9.855697377149685e-01,9.951927149532410e-01,1.469050077291389e-02,-8.706639835501720e-01
1.705472196835713e+01,9.856290666588029e-01,9.955659317803492e-01,1.463850373869528e-02,-8.740813026569811e-01
1.705478139202090e+01,9.856882376911198e-01,9.959299904072476e-01,1.458646069481757e-02,-8.775166970058674e-01
1.705484041856412e+01,9.857470344679693e-01,9.962834440544314e-01,1.453456250633751e-02,-8.809575720809524e-01
1.705489905064069e+01,9.858054587253963e-01,9.966262333594513e-01,1.448280924254115e-02,-8.844038439992821e-01
1.705495772394748e+01,9.858639439376602e-01,9.969607367285538e-01,1.443081647150558e-02,-8.878811995786015e-01
1.705501600514826e+01,9.859220574784144e-01,9.972843131760870e-01,1.437896833699313e-02,-8.913640335369613e-01
1.705507389686342e+01,9.859798010690114e-01,9.975969026206959e-01,1.432726491322680e-02,-8.948522587326129e-01
1.705513140169584e+01,9.860371764252004e-01,9.978984457109531e-01,1.427570627412386e-02,-8.983457869043818e-01
1.705518873223864e+01,9.860943948845821e-01,9.981899346294993e-01,1.422410309768675e-02,-9.018574449681566e-01
1.705524567964896e+01,9.861512472406754e-01,9.984701848408439e-01,1.417264464897951e-02,-9.053743510261435e-01
1.705530245445912e+01,9.862079429037142e-01,9.987401090301776e-01,1.412114197767410e-02,-9.089094156467665e-01
1.705535884985068e+01,9.862642745778147e-01,9.989986004603950e-01,1.406978398402833e-02,-9.124496688637461e-01
1.705541486835924e+01,9.863202439538060e-01,9.992456008041806e-01,1.401857074643177e-02,-9.159950167191994e-01
1.705547071708304e+01,9.863760571907424e-01,9.994818996837846e-01,1.396731422140439e-02,-9.195584703854260e-01
1.705552639653667e+01,9.864317141201761e-01,9.997073196418549e-01,1.391601413102358e-02,-9.231401251086317e-01
1.705558170389181e+01,9.864870112426660e-01,9.999209146812574e-01,1.386485864046546e-02,-9.267268353854263e-01
1.705563664163516e+01,9.865419502303924e-01,1.000122626946720e+00,1.381384783310931e-02,-9.303185024925226e-01
1.705569141286940e+01,9.865967334458445e-01,1.000313077365116e+00,1.376279441686306e-02,-9.339283028923850e-01
1.705574601809920e+01,9.866513607086572e-01,1.000492082959147e+00,1.371169812595898e-02,-9.375563271415066e-01
1.705580025840942e+01,9.867056322831018e-01,1.000658865614907e+00,1.366074638640602e-02,-9.411892547127660e-01
1.705585413623876e+01,9.867595498234338e-01,1.000813368156192e+00,1.360993928677082e-02,-9.448269819313423e-01
1.705590785077146e+01,9.868133119289426e-01,1.000956035906785e+00,1.355909029141815e-02,-9.484828493013834e-01
1.705596120633698e+01,9.868667220291484e-01,1.001086223369208e+00,1.350838592628562e-02,-9.521434299132921e-01
1.705601440018877e+01,9.869199768540166e-01,1.001204285526568e+00,1.345764003733729e-02,-9.558221455313651e-01
