t,x,ro,u,p,e
0.00608151,0.9,5.43243,247.507,2.76248,77.288
0.00608151,1.1,5.06754,247.532,2.76612,82.9624
0.00608151,1.3,4.55629,247.575,2.77007,92.4033
0.00608151,1.5,3.96217,247.66,2.774,106.41
0.00608151,1.7,3.38753,247.796,2.77783,124.632
0.00608151,1.9,2.92315,247.992,2.78161,144.628
0.00608151,2.1,2.60956,248.256,2.78553,162.236
0.00608151,2.3,2.43393,248.6,2.78988,174.215
0.00608151,2.5,2.35455,249.041,2.79498,180.418
0.00608151,2.7,2.32834,249.573,2.80103,182.844
0.00608151,2.9,2.32312,249.836,2.80336,183.407
0.00608151,3.1,2.29903,244.601,2.75297,181.998
0.00608151,3.3,2.08707,204.323,2.33419,169.984
0.00608151,3.5,1.60514,91.1556,1.46256,138.487
0.00608151,3.7,1.34226,12.1699,1.05587,119.559
0.00608151,3.9,1.30281,0.782455,1.00361,117.083
0.00608151,4.1,1.30012,0.0332689,1.00015,116.921
0.00608151,4.3,1.3,0.000689353,1,116.914
0.00608151,4.5,1.3,0,1,116.913
0.00608151,4.7,1.3,0,1,116.913
0.00608151,4.9,1.3,0,1,116.913
0.00608151,5.1,1.3,0,1,116.913
0.00608151,5.3,1.3,0,1,116.913
0.00608151,5.5,1.3,0,1,116.913
0.00608151,5.7,1.3,0,1,116.913
0.00608151,5.9,1.3,0,1,116.913
0.00608151,6.1,1.3,0,1,116.913
0.00608151,6.3,1.3,0,1,116.913
0.00608151,6.5,1.3,0,1,116.913
0.00608151,6.7,1.3,0,1,116.913
0.00608151,6.9,1.3,0,1,116.913
0.00608151,7.1,1.3,0,1,116.913
0.00608151,7.3,1.3,0,1,116.913
0.00608151,7.5,1.3,0,1,116.913
0.00608151,7.7,1.3,0,1,116.913
0.00608151,7.9,1.3,0,1,116.913
0.00608151,8.1,1.3,0,1,116.913
0.00608151,8.3,1.3,0,1,116.913
0.00608151,8.5,1.3,0,1,116.913
0.00608151,8.7,1.3,0,1,116.913
0.00608151,8.9,1.3,0,1,116.913
0.00608151,9.1,1.3,0,1,116.913
0.00608151,9.3,1.3,0,1,116.913
0.00608151,9.5,1.3,0,1,116.913
0.00608151,9.7,1.3,0,1,116.913
0.00608151,9.9,1.3,0,1,116.913
0.00633819,-9.9,13,0,10,116.913
0.00633819,-9.7,13,0,10,116.913
0.00633819,-9.5,13,0,10,116.913
0.00633819,-9.3,13,0,10,116.913
0.00633819,-9.1,13,0,10,116.913
0.00633819,-8.9,13,0,10,116.913
0.00633819,-8.7,13,0,10,116.913
0.00633819,-8.5,13,0,10,116.913
0.00633819,-8.3,13,0,10,116.913
0.00633819,-8.1,13,0,10,116.913
0.00633819,-7.9,13,0,10,116.913
0.00633819,-7.7,13,0,10,116.913
0.00633819,-7.5,13,0,10,116.913
0.00633819,-7.3,13,0,10,116.913
0.00633819,-7.1,13,0,10,116.913
0.00633819,-6.9,13,0,10,116.913
0.00633819,-6.7,13,0,10,116.913
0.00633819,-6.5,13,0,10,116.913
0.00633819,-6.3,13,0,10,116.913
0.00633819,-6.1,13,0,10,116.913
0.00633819,-5.9,13,0,10,116.913
0.00633819,-5.7,13,0,10,116.913
0.00633819,-5.5,13,0,10,116.913
0.00633819,-5.3,13,0,10,116.913
0.00633819,-5.1,13,0,10,116.913
0.00633819,-4.9,13,0,10,116.913
0.00633819,-4.7,13,0,10,116.913
0.00633819,-4.5,13,5.53113e-06,10,116.913
0.00633819,-4.3,13,0.000136864,9.99999,116.913
0.00633819,-4.1,12.9999,0.0016195,9.99993,116.913
0.00633819,-3.9,12.9996,0.0121971,9.99944,116.911
0.00633819,-3.7,12.9976,0.0656666,9.99696,116.899
0.00633819,-3.5,12.9903,0.269276,9.98756,116.855
0.00633819,-3.3,12.9684,0.876448,9.95957,116.724
0.00633819,-3.1,12.9159,2.33638,9.89261,116.411
0.00633819,-2.9,12.8118,5.24294,9.76054,115.79
0.00633819,-2.7,12.6365,10.1666,9.54026,114.747
0.00633819,-2.5,12.3788,17.4674,9.22109,113.217
0.00633819,-2.3,12.0392,27.2115,8.80841,111.201
0.00633819,-2.1,11.628,39.2156,8.32024,108.753
0.00633819,-1.9,11.1607,53.1554,7.78049,105.956
0.00633819,-1.7,10.654,68.666,7.21302,102.899
0.00633819,-1.5,10.1233,85.4023,6.63826,99.6648
0.00633819,-1.3,9.5814,103.063,6.07217,96.3213
0.00633819,-1.1,9.03889,121.39,5.52645,92.9265
0.00633819,-0.9,8.50424,140.15,5.0095,89.5295
0.00633819,-0.7,7.98479,159.118,4.52733,86.1761
0.00633819,-0.5,7.48749,178.03,4.08476,82.916
0.00633819,-0.3,7.02019,196.528,3.68664,79.8161
0.00633819,-0.1,6.59443,214.025,3.3399,76.9776
0.00633819,0.1,6.22968,229.458,3.05706,74.5842
0.00633819,0.3,5.9572,240.903,2.86116,72.9974
0.00633819,0.5,5.80137,246.187,2.77585,72.7231
0.00633819,0.7,5.68713,247.267,2.76088,73.7841
0.00633819,0.9,5.50118,247.424,2.76141,76.2927
0.00633819,1.1,5.18331,247.43,2.76485,81.0721
0.00633819,1.3,4.71845,247.451,2.76857,89.1794
0.00633819,1.5,4.15049,247.508,2.77225,101.517
0.00633819,1.7,3.56955,247.611,2.77579,118.19
0.00633819,1.9,3.07007,247.767,2.77922,137.589
0.00633819,2.1,2.70846,247.981,2.78268,156.153
0.00633819,2.3,2.4888,248.26,2.78642,170.163
0.00633819,2.5,2.37854,248.618,2.79072,178.325
0.00633819,2.7,2.33506,249.076,2.79579,181.976
0.00633819,2.9,2.32428,249.567,2.80158,183.199
0.00633819,3.1,2.32111,249.324,2.7979,183.208
0.00633819,3.3,2.27167,238.855,2.69528,180.33
0.00633819,3.5,1.96613,179.729,2.10405,162.649
0.00633819,3.7,1.49873,59.866,1.28822,130.639
0.00633819,3.9,1.322,6.2321,1.02866,118.263
0.00633819,4.1,1.30137,0.380501,1.00176,116.996
0.00633819,4.3,1.30006,0.0157607,1.00007,116.917
0.00633819,4.5,1.3,0.000318872,1,116.914
0.00633819,4.7,1.3,0,1,116.913
0.00633819,4.9,1.3,0,1,116.913
0.00633819,5.1,1.3,0,1,116.913
0.00633819,5.3,1.3,0,1,116.913
0.00633819,5.5,1.3,0,1,116.913
0.00633819,5.7,1.3,0,1,116.913
0.00633819,5.9,1.3,0,1,116.913
0.00633819,6.1,1.3,0,1,116.913
0.00633819,6.3,1.3,0,1,116.913
0.00633819,6.5,1.3,0,1,116.913
0.00633819,6.7,1.3,0,1,116.913
0.00633819,6.9,1.3,0,1,116.913
0.00633819,7.1,1.3,0,1,116.913
0.00633819,7.3,1.3,0,1,116.913
0.00633819,7.5,1.3,0,1,116.913
0.00633819,7.7,1.3,0,1,116.913
0.00633819,7.9,1.3,0,1,116.913
0.00633819,8.1,1.3,0,1,116.913
0.00633819,8.3,1.3,0,1,116.913
0.00633819,8.5,1.3,0,1,116.913
0.00633819,8.7,1.3,0,1,116.913
0.00633819,8.9,1.3,0,1,116.913
0.00633819,9.1,1.3,0,1,116.913
0.00633819,9.3,1.3,0,1,116.913
0.00633819,9.5,1.3,0,1,116.913
0.00633819,9.7,1.3,0,1,116.913
0.00633819,9.9,1.3,0,1,116.913
0.00659507,-9.9,13,0,10,116.913
0.00659507,-9.7,13,0,10,116.913
0.00659507,-9.5,13,0,10,116.913
0.00659507,-9.3,13,0,10,116.913
0.00659507,-9.1,13,0,10,116.913
0.00659507,-8.9,13,0,10,116.913
0.00659507,-8.7,13,0,10,116.913
0.00659507,-8.5,13,0,10,116.913
0.00659507,-8.3,13,0,10,116.913
0.00659507,-8.1,13,0,10,116.913
0.00659507,-7.9,13,0,10,116.913
0.00659507,-7.7,13,0,10,116.913
0.00659507,-7.5,13,0,10,116.913
0.00659507,-7.3,13,0,10,116.913
0.00659507,-7.1,13,0,10,116.913
0.00659507,-6.9,13,0,10,116.913
0.00659507,-6.7,13,0,10,116.913
0.00659507,-6.5,13,0,10,116.913
0.00659507,-6.3,13,0,10,116.913
0.00659507,-6.1,13,0,10,116.913
0.00659507,-5.9,13,0,10,116.913
0.00659507,-5.7,13,0,10,116.913
0.00659507,-5.5,13,0,10,116.913
0.00659507,-5.3,13,0,10,116.913
0.00659507,-5.1,13,0,10,116.913
0.00659507,-4.9,13,0,10,116.913
0.00659507,-4.7,13,2.56043e-06,10,116.913
0.00659507,-4.5,13,6.63266e-05,10,116.913
0.00659507,-4.3,13,0.000823188,9.99996,116.913
0.00659507,-4.1,12.9998,0.00651576,9.9997,116.912
0.00659507,-3.9,12.9987,0.0369426,9.99829,116.905
0.00659507,-3.7,12.9942,0.159826,9.99261,116.879
0.00659507,-3.5,12.9802,0.549453,9.97463,116.795
0.00659507,-3.3,12.9443,1.54664,9.92877,116.58
0.00659507,-3.1,12.8686,3.65688,9.83239,116.128
0.00659507,-2.9,12.7334,7.44033,9.66166,115.323
0.00659507,-2.7,12.5242,13.3377,9.40043,114.079
0.00659507,-2.5,12.2361,21.5434,9.04641,112.368
0.00659507,-2.3,11.8745,31.9943,8.61093,110.216
0.00659507,-2.1,11.4515,44.4464,8.11389,107.69
0.00659507,-1.9,10.9825,58.5744,7.57779,104.87
0.00659507,-1.7,10.4823,74.0457,7.02348,101.837
0.00659507,-1.5,9.96422,90.5592,6.46811,98.6602
0.00659507,-1.3,9.43914,107.855,5.92476,95.3995
0.00659507,-1.1,8.91593,125.711,5.403,92.1035
0.00659507,-0.9,8.40183,143.923,4.90967,88.815
0.00659507,-0.7,7.90321,162.287,4.4498,85.5746
0.00659507,-0.5,7.42633,180.559,4.02753,82.4276
0.00659507,-0.3,6.97851,198.399,3.64733,79.4365
0.00659507,-0.1,6.5707,215.245,3.31582,76.6985
0.00659507,0.1,6.22157,230.074,3.04513,74.3898
0.00659507,0.3,5.96151,241.059,2.85731,72.8466
0.00659507,0.5,5.8152,246.171,2.77463,72.5183
0.00659507,0.7,5.71631,247.214,2.75998,73.3834
0.00659507,0.9,5.55933,247.35,2.76049,75.4694
0.00659507,1.1,5.28431,247.341,2.76375,79.491
0.00659507,1.3,4.86605,247.344,2.76728,86.4339
0.00659507,1.5,4.33067,247.379,2.77074,97.2407
0.00659507,1.7,3.75373,247.454,2.77404,112.32
0.00659507,1.9,3.22827,247.577,2.77717,130.75
0.00659507,2.1,2.82276,247.75,2.78028,149.7
0.00659507,2.3,2.55785,247.978,2.78354,165.398
0.00659507,2.5,2.41259,248.271,2.78718,175.586
0.00659507,2.7,2.3476,248.642,2.79148,180.725
0.00659507,2.9,2.32614,249.109,2.79654,182.723
0.00659507,3.1,2.3233,249.52,2.80144,183.267
0.00659507,3.3,2.31697,248.197,2.78694,182.817
0.00659507,3.5,2.2238,229.586,2.59798,177.561
0.00659507,3.7,1.82969,149.099,1.85298,153.922
0.00659507,3.9,1.42052,35.9265,1.1676,124.926
0.00659507,4.1,1.31118,3.1353,1.01445,117.592
0.00659507,4.3,1.30067,0.184764,1.00085,116.953
0.00659507,4.5,1.30003,0.00746736,1.00003,116.915
0.00659507,4.7,1.3,0.000147609,1,116.913
0.00659507,4.9,1.3,0,1,116.913
0.00659507,5.1,1.3,0,1,116.913
0.00659507,5.3,1.3,0,1,116.913
0.00659507,5.5,1.3,0,1,116.913
0.00659507,5.7,1.3,0,1,116.913
0.00659507,5.9,1.3,0,1,116.913
0.00659507,6.1,1.3,0,1,116.913
0.00659507,6.3,1.3,0,1,116.913
0.00659507,6.5,1.3,0,1,116.913
0.00659507,6.7,1.3,0,1,116.913
0.00659507,6.9,1.3,0,1,116.913
0.00659507,7.1,1.3,0,1,116.913
0.00659507,7.3,1.3,0,1,116.913
0.00659507,7.5,1.3,0,1,116.913
0.00659507,7.7,1.3,0,1,116.913
0.00659507,7.9,1.3,0,1,116.913
0.00659507,8.1,1.3,0,1,116.913
0.00659507,8.3,1.3,0,1,116.913
0.00659507,8.5,1.3,0,1,116.913
0.00659507,8.7,1.3,0,1,116.913
0.00659507,8.9,1.3,0,1,116.913
0.00659507,9.1,1.3,0,1,116.913
0.00659507,9.3,1.3,0,1,116.913
0.00659507,9.5,1.3,0,1,116.913
0.00659507,9.7,1.3,0,1,116.913
0.00659507,9.9,1.3,0,1,116.913
0.00685193,-9.9,13,0,10,116.913
0.00685193,-9.7,13,0,10,116.913
0.00685193,-9.5,13,0,10,116.913
0.00685193,-9.3,13,0,10,116.913
0.00685193,-9.1,13,0,10,116.913
0.00685193,-8.9,13,0,10,116.913
0.00685193,-8.7,13,0,10,116.913
0.00685193,-8.5,13,0,10,116.913
0.00685193,-8.3,13,0,10,116.913
0.00685193,-8.1,13,0,10,116.913
0.00685193,-7.9,13,0,10,116.913
0.00685193,-7.7,13,0,10,116.913
0.00685193,-7.5,13,0,10,116.913
0.00685193,-7.3,13,0,10,116.913
0.00685193,-7.1,13,0,10,116.913
0.00685193,-6.9,13,0,10,116.913
0.00685193,-6.7,13,0,10,116.913
0.00685193,-6.5,13,0,10,116.913
0.00685193,-6.3,13,0,10,116.913
0.00685193,-6.1,13,0,10,116.913
0.00685193,-5.9,13,0,10,116.913
0.00685193,-5.7,13,0,10,116.913
0.00685193,-5.5,13,0,10,116.913
0.00685193,-5.3,13,0,10,116.913
0.00685193,-5.1,13,0,10,116.913
0.00685193,-4.9,13,1.18519e-06,10,116.913
0.00685193,-4.7,13,3.2077e-05,10,116.913
0.00685193,-4.5,13,0.000416667,9.99998,116.913
0.00685193,-4.3,12.9999,0.00345814,9.99984,116.913
0.00685193,-4.1,12.9993,0.020598,9.99905,116.909
0.00685193,-3.9,12.9966,0.0937902,9.99566,116.893
0.00685193,-3.7,12.9877,0.33982,9.9843,116.84
0.00685193,-3.5,12.9637,1.00848,9.95349,116.696
0.00685193,-3.3,12.9097,2.51077,9.88462,116.373
0.00685193,-3.1,12.8075,5.36213,9.75509,115.764
0.00685193,-2.9,12.6409,10.0415,9.54564,114.772
0.00685193,-2.7,12.4005,16.8463,9.24758,113.343
0.00685193,-2.5,12.087,25.8315,8.86542,111.478
0.00685193,-2.3,11.7087,36.8459,8.41414,109.221
0.00685193,-2.1,11.2787,49.6182,7.91382,106.643
0.00685193,-1.9,10.8112,63.8382,7.38491,103.82
0.00685193,-1.7,10.3193,79.2086,6.84533,100.821
0.00685193,-1.5,9.81452,95.4678,6.30939,97.7072
0.00685193,-1.3,9.30595,112.392,5.78787,94.5292
0.00685193,-1.1,8.80115,129.787,5.28859,91.3289
0.00685193,-0.9,8.30635,147.474,4.81718,88.1436
0.00685193,-0.7,7.82715,165.266,4.37788,85.0097
0.00685193,-0.5,7.36923,182.936,3.97432,81.9689
0.00685193,-0.3,6.93946,200.16,3.61065,79.0801
0.00685193,-0.1,6.54829,216.396,3.29323,76.4367
0.00685193,0.1,6.2137,230.66,3.03384,74.2078
0.00685193,0.3,5.9651,241.214,2.8536,72.7082
0.00685193,0.5,5.82712,246.159,2.7735,72.3406
0.00685193,0.7,5.74084,247.167,2.75917,73.0485
0.00685193,0.9,5.60838,247.285,2.75967,74.7873
0.00685193,1.1,5.37176,247.263,2.76279,78.1698
0.00685193,1.3,4.9989,247.251,2.76615,84.1027
0.00685193,1.5,4.50053,247.267,2.76943,93.5265
0.00685193,1.7,3.93663,247.321,2.77252,107.043
0.00685193,1.9,3.39472,247.416,2.77543,124.261
0.00685193,2.1,2.95105,247.556,2.77824,143.087
0.00685193,2.3,2.64138,247.742,2.78113,160.029
0.00685193,2.5,2.45793,247.983,2.78426,172.166
0.00685193,2.7,2.36719,248.288,2.78787,178.998
0.00685193,2.9,2.33162,248.671,2.79218,182.009
0.00685193,3.1,2.32289,249.132,2.79722,183.023
0.00685193,3.3,2.32317,249.387,2.79996,183.18
0.00685193,3.5,2.30779,245.948,2.76575,182.148
0.00685193,3.7,2.14915,215.527,2.45028,173.283
0.00685193,3.9,1.69281,114.759,1.61066,144.612
0.00685193,4.1,1.36856,20.0284,1.09224,121.301
0.00685193,4.3,1.3056,1.5619,1.00721,117.251
0.00685193,4.5,1.30032,0.0895739,1.00041,116.933
0.00685193,4.7,1.30001,0.00353589,1.00002,116.914
0.00685193,4.9,1.3,6.83266e-05,1,116.913
0.00685193,5.1,1.3,0,1,116.913
0.00685193,5.3,1.3,0,1,116.913
0.00685193,5.5,1.3,0,1,116.913
0.00685193,5.7,1.3,0,1,116.913
0.00685193,5.9,1.3,0,1,116.913
0.00685193,6.1,1.3,0,1,116.913
0.00685193,6.3,1.3,0,1,116.913
0.00685193,6.5,1.3,0,1,116.913
0.00685193,6.7,1.3,0,1,116.913
0.00685193,6.9,1.3,0,1,116.913
0.00685193,7.1,1.3,0,1,116.913
0.00685193,7.3,1.3,0,1,116.913
0.00685193,7.5,1.3,0,1,116.913
0.00685193,7.7,1.3,0,1,116.913
0.00685193,7.9,1.3,0,1,116.913
0.00685193,8.1,1.3,0,1,116.913
0.00685193,8.3,1.3,0,1,116.913
0.00685193,8.5,1.3,0,1,116.913
0.00685193,8.7,1.3,0,1,116.913
0.00685193,8.9,1.3,0,1,116.913
0.00685193,9.1,1.3,0,1,116.913
0.00685193,9.3,1.3,0,1,116.913
0.00685193,9.5,1.3,0,1,116.913
0.00685193,9.7,1.3,0,1,116.913
0.00685193,9.9,1.3,0,1,116.913
0.00710887,-9.9,13,0,10,116.913
0.00710887,-9.7,13,0,10,116.913
0.00710887,-9.5,13,0,10,116.913
0.00710887,-9.3,13,0,10,116.913
0.00710887,-9.1,13,0,10,116.913
0.00710887,-8.9,13,0,10,116.913
0.00710887,-8.7,13,0,10,116.913
0.00710887,-8.5,13,0,10,116.913
0.00710887,-8.3,13,0,10,116.913
0.00710887,-8.1,13,0,10,116.913
0.00710887,-7.9,13,0,10,116.913
0.00710887,-7.7,13,0,10,116.913
0.00710887,-7.5,13,0,10,116.913
0.00710887,-7.3,13,0,10,116.913
0.00710887,-7.1,13,0,10,116.913
0.00710887,-6.9,13,0,10,116.913
0.00710887,-6.7,13,0,10,116.913
0.00710887,-6.5,13,0,10,116.913
0.00710887,-6.3,13,0,10,116.913
0.00710887,-6.1,13,0,10,116.913
0.00710887,-5.9,13,0,10,116.913
0.00710887,-5.7,13,0,10,116.913
0.00710887,-5.5,13,0,10,116.913
0.00710887,-5.3,13,0,10,116.913
0.00710887,-5.1,13,5.48797e-07,10,116.913
0.00710887,-4.9,13,1.54895e-05,10,116.913
0.00710887,-4.7,13,0.00021016,9.99999,116.913
0.00710887,-4.5,12.9999,0.00182499,9.99992,116.913
0.00710887,-4.3,12.9996,0.0113941,9.99947,116.911
0.00710887,-4.1,12.998,0.0544775,9.99748,116.902
0.00710887,-3.9,12.9925,0.207572,9.99041,116.869
0.00710887,-3.7,12.9766,0.648319,9.97008,116.773
0.00710887,-3.5,12.9389,1.69789,9.92183,116.548
0.00710887,-3.3,12.8632,3.80602,9.82558,116.096
0.00710887,-3.1,12.7329,7.45197,9.66103,115.319
0.00710887,-2.9,12.5359,13.0046,9.41481,114.147
0.00710887,-2.7,12.2681,20.6256,9.0851,112.554
0.00710887,-2.5,11.934,30.263,8.68135,110.562
0.00710887,-2.3,11.5439,41.7128,8.22027,108.228
0.00710887,-2.1,11.1106,54.6988,7.72107,105.62
0.00710887,-1.9,10.6471,68.9346,7.20188,102.807
0.00710887,-1.7,10.1648,84.1578,6.67795,99.8506
0.00710887,-1.5,9.67353,100.141,6.16119,96.8027
0.00710887,-1.3,9.18104,116.692,5.66049,93.7065
0.00710887,-1.1,8.69376,133.639,5.18228,90.5985
0.00710887,-0.9,8.21712,150.823,4.73125,87.5113
0.00710887,-0.7,7.75605,168.073,4.31098,84.4779
0.00710887,-0.5,7.31576,185.176,3.92471,81.5372
0.00710887,-0.3,6.90278,201.82,3.57633,78.7447
0.00710887,-0.1,6.5271,217.484,3.27199,76.1903
0.00710887,0.1,6.20606,231.219,3.02313,74.0369
0.00710887,0.3,5.96808,241.368,2.85002,72.5806
0.00710887,0.5,5.83747,246.15,2.77245,72.185
0.00710887,0.7,5.76158,247.124,2.75845,72.7665
0.00710887,0.9,5.64976,247.226,2.75896,74.2202
0.00710887,1.1,5.4471,247.194,2.76195,77.0652
0.00710887,1.3,5.11743,247.169,2.76517,82.1255
0.00710887,1.5,4.65872,247.17,2.76829,90.3134
0.00710887,1.7,4.11547,247.206,2.77121,102.343
0.00710887,1.9,3.56647,247.279,2.77392,118.213
0.00710887,2.1,3.09153,247.391,2.7765,136.5
0.00710887,2.3,2.73922,247.544,2.77908,154.199
0.00710887,2.5,2.51555,247.742,2.78181,168.075
0.00710887,2.7,2.39517,247.993,2.78489,176.718
0.00710887,2.9,2.34182,248.309,2.78851,180.979
0.00710887,3.1,2.32429,248.704,2.79283,182.626
0.00710887,3.3,2.3224,249.136,2.79772,183.095
0.00710887,3.5,2.32245,249.061,2.7962,182.991
0.00710887,3.7,2.2892,241.87,2.7261,180.995
0.00710887,3.9,2.04613,195.556,2.25163,167.253
0.00710887,4.1,1.57069,80.8992,1.40394,135.852
0.00710887,4.3,1.33709,10.6241,1.04883,119.221
0.00710887,4.5,1.30278,0.774107,1.00358,117.081
0.00710887,4.7,1.30016,0.0433843,1.0002,116.923
0.00710887,4.9,1.30001,0.00167398,1.00001,116.914
0.00710887,5.1,1.3,3.16384e-05,1,116.913
0.00710887,5.3,1.3,0,1,116.913
0.00710887,5.5,1.3,0,1,116.913
0.00710887,5.7,1.3,0,1,116.913
0.00710887,5.9,1.3,0,1,116.913
0.00710887,6.1,1.3,0,1,116.913
0.00710887,6.3,1.3,0,1,116.913
0.00710887,6.5,1.3,0,1,116.913
0.00710887,6.7,1.3,0,1,116.913
0.00710887,6.9,1.3,0,1,116.913
0.00710887,7.1,1.3,0,1,116.913
0.00710887,7.3,1.3,0,1,116.913
0.00710887,7.5,1.3,0,1,116.913
0.00710887,7.7,1.3,0,1,116.913
0.00710887,7.9,1.3,0,1,116.913
0.00710887,8.1,1.3,0,1,116.913
0.00710887,8.3,1.3,0,1,116.913
0.00710887,8.5,1.3,0,1,116.913
0.00710887,8.7,1.3,0,1,116.913
0.00710887,8.9,1.3,0,1,116.913
0.00710887,9.1,1.3,0,1,116.913
0.00710887,9.3,1.3,0,1,116.913
0.00710887,9.5,1.3,0,1,116.913
0.00710887,9.7,1.3,0,1,116.913
0.00710887,9.9,1.3,0,1,116.913
0.00736595,-9.9,13,0,10,116.913
0.00736595,-9.7,13,0,10,116.913
0.00736595,-9.5,13,0,10,116.913
0.00736595,-9.3,13,0,10,116.913
0.00736595,-9.1,13,0,10,116.913
0.00736595,-8.9,13,0,10,116.913
0.00736595,-8.7,13,0,10,116.913
0.00736595,-8.5,13,0,10,116.913
0.00736595,-8.3,13,0,10,116.913
0.00736595,-8.1,13,0,10,116.913
0.00736595,-7.9,13,0,10,116.913
0.00736595,-7.7,13,0,10,116.913
0.00736595,-7.5,13,0,10,116.913
0.00736595,-7.3,13,0,10,116.913
0.00736595,-7.1,13,0,10,116.913
0.00736595,-6.9,13,0,10,116.913
0.00736595,-6.7,13,0,10,116.913
0.00736595,-6.5,13,0,10,116.913
0.00736595,-6.3,13,0,10,116.913
0.00736595,-6.1,13,0,10,116.913
0.00736595,-5.9,13,0,10,116.913
0.00736595,-5.7,13,0,10,116.913
0.00736595,-5.5,13,0,10,116.913
0.00736595,-5.3,13,2.54248e-07,10,116.913
0.00736595,-5.1,13,7.47056e-06,10,116.913
0.00736595,-4.9,13,0.000105677,10,116.913
0.00736595,-4.7,13,0.000958277,9.99996,116.913
0.00736595,-4.5,12.9998,0.00625798,9.99971,116.912
0.00736595,-4.3,12.9989,0.0313498,9.99855,116.907
0.00736595,-4.1,12.9955,0.12535,9.99421,116.886
0.00736595,-3.9,12.9852,0.411285,9.981,116.825
0.00736595,-3.7,12.9592,1.13162,9.94783,116.669
0.00736595,-3.5,12.9043,2.66137,9.87773,116.341
0.00736595,-3.3,12.8044,5.4506,9.75104,115.745
0.00736595,-3.1,12.6456,9.90604,9.55151,114.799
0.00736595,-2.9,12.4205,16.2771,9.27196,113.459
0.00736595,-2.7,12.1294,24.61,8.91622,111.725
0.00736595,-2.5,11.7794,34.7783,8.49686,109.634
0.00736595,-2.3,11.3815,46.5521,8.03099,107.245
0.00736595,-2.1,10.9479,59.6645,7.53628,104.624
0.00736595,-1.9,10.4902,73.8566,7.02856,101.833
0.00736595,-1.7,10.0184,88.898,6.52071,98.9246
0.00736595,-1.5,9.54066,104.592,6.02265,95.9439
0.00736595,-1.3,9.06373,120.77,5.54173,92.928
0.00736595,-1.1,8.59311,137.284,5.08328,89.9086
0.00736595,-0.9,8.13353,153.987,4.6512,86.9148
0.00736595,-0.7,7.68942,170.724,4.24858,83.9765
0.00736595,-0.5,7.26559,187.291,3.87833,81.1301
0.00736595,-0.3,6.86824,203.39,3.54414,78.4284
0.00736595,-0.1,6.507,218.515,3.25198,75.9582
0.00736595,0.1,6.19863,231.753,3.01296,73.8763
0.00736595,0.3,5.97056,241.519,2.84656,72.4625
0.00736595,0.5,5.84654,246.144,2.77147,72.0475
0.00736595,0.7,5.77924,247.086,2.7578,72.527
0.00736595,0.9,5.6847,247.174,2.75832,73.7471
0.00736595,1.1,5.51175,247.132,2.76121,76.1408
0.00736595,1.3,5.22235,247.096,2.76431,80.4504
0.00736595,1.5,4.80443,247.086,2.76729,87.5427
0.00736595,1.7,4.28785,247.106,2.77006,98.1878
0.00736595,1.9,3.74055,247.161,2.77261,112.658
0.00736595,2.1,3.24202,247.251,2.775,130.093
0.00736595,2.3,2.85069,247.375,2.77733,148.076
0.00736595,2.5,2.58607,247.539,2.77975,163.371
0.00736595,2.7,2.43272,247.747,2.7824,173.834
0.00736595,2.9,2.35786,248.008,2.78546,179.55
0.00736595,3.1,2.32872,248.333,2.78911,182.036
0.00736595,3.3,2.32164,248.738,2.79342,182.873
0.00736595,3.5,2.32298,249.106,2.7978,183.053
0.00736595,3.7,2.3199,248.333,2.7886,182.694
0.00736595,3.9,2.25502,235.032,2.65621,179.027
0.00736595,4.1,1.92014,169.204,2.01567,159.55
0.00736595,4.3,1.47337,51.9765,1.24779,128.717
0.00736595,4.5,1.31939,5.47531,1.0252,118.099
0.00736595,4.7,1.30138,0.382593,1.00177,116.996
0.00736595,4.9,1.30008,0.0209997,1.0001,116.918
0.00736595,5.1,1.3,0.00079251,1,116.914
0.00736595,5.3,1.3,1.46575e-05,1,116.913
0.00736595,5.5,1.3,0,1,116.913
0.00736595,5.7,1.3,0,1,116.913
0.00736595,5.9,1.3,0,1,116.913
0.00736595,6.1,1.3,0,1,116.913
0.00736595,6.3,1.3,0,1,116.913
0.00736595,6.5,1.3,0,1,116.913
0.00736595,6.7,1.3,0,1,116.913
0.00736595,6.9,1.3,0,1,116.913
0.00736595,7.1,1.3,0,1,116.913
0.00736595,7.3,1.3,0,1,116.913
0.00736595,7.5,1.3,0,1,116.913
0.00736595,7.7,1.3,0,1,116.913
0.00736595,7.9,1.3,0,1,116.913
0.00736595,8.1,1.3,0,1,116.913
0.00736595,8.3,1.3,0,1,116.913
0.00736595,8.5,1.3,0,1,116.913
0.00736595,8.7,1.3,0,1,116.913
0.00736595,8.9,1.3,0,1,116.913
0.00736595,9.1,1.3,0,1,116.913
0.00736595,9.3,1.3,0,1,116.913
0.00736595,9.5,1.3,0,1,116.913
0.00736595,9.7,1.3,0,1,116.913
0.00736595,9.9,1.3,0,1,116.913
0.00762306,-9.9,13,0,10,116.913
0.00762306,-9.7,13,0,10,116.913
0.00762306,-9.5,13,0,10,116.913
0.00762306,-9.3,13,0,10,116.913
0.00762306,-9.1,13,0,10,116.913
0.00762306,-8.9,13,0,10,116.913
0.00762306,-8.7,13,0,10,116.913
0.00762306,-8.5,13,0,10,116.913
0.00762306,-8.3,13,0,10,116.913
0.00762306,-8.1,13,0,10,116.913
